code	natl	n0	n1	sex_m	sex_f	age_15	age_60	res_19	res_20	edu_lo	edu_hi	occ_else	occ_empl
59270	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59270	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59271	BEL	16.98	16.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59271	ESP	38.87	38.87	22.55	16.32	23.18	15.69	15.21	23.66	NA	NA	NA	NA
59271	ITA	64.65	64.65	37.46	27.19	34.68	29.97	36.84	27.8	NA	NA	NA	12.16
59271	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59271	POL	11.64	11.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59271	PRT	74.37	74.37	44.28	30.09	27.75	46.63	12.1	62.27	74.37	NA	NA	24.07
59271	ROU	19.64	19.64	NA	NA	19.64	NA	19.64	NA	19.64	NA	NA	NA
59272	BEL	13.09	13.09	7.02	6.07	6.14	6.95	9.06	4.03	NA	NA	NA	NA
59272	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59272	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59272	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59272	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	BEL	13.77	13.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59273	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59275	BEL	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59275	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59275	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59275	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59276	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59276	ITA	13.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59276	POL	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59276	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59276	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59277	BEL	88.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59277	ITA	4.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	BEL	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	ITA	7.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	PRT	13.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59278	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59279	BEL	160.74	160.74	65.51	95.23	108.89	51.85	68.97	91.77	125.58	35.16	47.27	52.95
59279	BGR	19.01	19.01	NA	NA	19.01	NA	19.01	NA	NA	NA	NA	10.86
59279	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59279	ESP	53.5	53.5	33.68	19.82	31.06	22.45	16.91	36.59	NA	NA	NA	25.36
59279	ITA	57.46	57.46	40.39	17.07	14.02	43.43	NA	NA	NA	NA	11.31	13.3
59279	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59279	Other EU	16.35	16.35	NA	NA	NA	NA	NA	16.35	NA	NA	NA	NA
59279	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59279	PRT	80.74	80.74	48.66	32.08	45.97	34.77	NA	NA	NA	NA	NA	45.65
59279	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59280	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59280	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59281	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59281	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59281	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59282	BEL	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59282	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59282	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59283	BEL	14.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59283	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59283	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59284	BEL	14.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59284	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59284	ITA	4.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59284	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59284	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59285	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59285	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59286	BEL	19.08	19.08	19.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
59286	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59286	ESP	8.74	8.74	NA	NA	8.74	NA	8.74	NA	NA	NA	NA	NA
59286	ITA	10.45	10.45	NA	NA	10.45	NA	NA	10.45	10.45	NA	NA	NA
59286	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59286	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59286	PRT	12.9	12.9	NA	NA	NA	NA	NA	12.9	NA	NA	NA	NA
59286	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59288	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59288	ITA	7.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59288	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59288	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59288	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59289	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59289	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59290	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59291	BEL	61.04	61.04	27.33	33.71	42.21	18.84	50.34	10.7	47.26	13.78	15.28	19.46
59291	ESP	22.53	22.53	NA	NA	NA	NA	NA	22.53	22.53	NA	NA	NA
59291	ITA	27.44	27.44	NA	NA	9.36	18.08	NA	NA	NA	NA	NA	NA
59291	PRT	57.28	57.28	30.57	26.71	33.24	24.04	16.35	40.93	NA	NA	9.15	27.16
59291	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59292	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59292	ITA	8.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59292	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59292	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59293	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59293	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59295	BEL	25.73	25.73	14.38	11.35	NA	NA	NA	NA	14.14	11.59	NA	NA
59295	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59295	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59295	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59295	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59295	ROU	9.99	9.99	NA	NA	9.99	NA	9.99	NA	NA	NA	NA	NA
59296	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59297	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59297	ITA	5.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59297	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59297	PRT	4.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59299	BEL	41.89	41.89	13.33	28.56	30.21	11.68	24.74	17.15	29.22	12.67	18.2	9.59
59299	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59299	DEU	14.26	14.26	NA	14.26	NA	NA	NA	14.26	NA	14.26	11.51	NA
59299	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59299	ITA	62.51	62.51	38.04	24.47	10.33	52.17	NA	NA	NA	NA	9.33	NA
59299	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59299	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59299	POL	7.55	7.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59299	PRT	121.61	121.61	61.35	60.27	61.86	59.75	NA	NA	NA	NA	11.89	56.17
59299	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59301	BEL	105.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59301	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59301	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59301	ITA	19.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59301	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	BEL	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	ITA	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59302	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59303	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59303	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59303	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59304	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59305	BEL	5.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59305	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59305	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59306	BEL	59.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59307	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59307	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59308	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59308	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59308	ITA	3.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59308	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59308	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59308	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59309	BEL	36.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59309	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59309	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59309	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59310	BEL	150.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59310	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59310	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59310	ITA	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59310	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59312	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59312	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59313	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59313	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59314	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59314	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59314	ITA	4.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59314	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59315	BEL	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59315	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59315	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	BEL	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	ITA	4.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	PRT	3.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59316	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59317	BEL	39.62	39.62	21.28	18.34	34.51	5.11	28.45	11.18	28.46	11.17	NA	NA
59317	ESP	6.15	6.15	NA	NA	NA	NA	NA	6.15	NA	NA	NA	NA
59317	ITA	8.11	8.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59317	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59317	PRT	38.82	38.82	25.53	13.3	12.21	26.62	NA	NA	38.82	NA	NA	NA
59317	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59318	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59319	BEL	7.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59319	ITA	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59319	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59320	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59320	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59320	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59321	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59321	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59321	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59321	PRT	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59322	BEL	5.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59322	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59322	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59322	PRT	8.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59322	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59323	BEL	4.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59323	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59323	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59324	BEL	361.24	361.24	203.95	157.29	269.15	92.09	264.64	96.6	279.04	82.2	146.49	142.36
59324	ESP	8	8	NA	NA	NA	NA	NA	8	8	NA	NA	NA
59324	ITA	59.96	59.96	34.19	25.76	21.88	38.08	17.88	42.08	52.71	7.25	NA	20.97
59324	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59324	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59324	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59325	BEL	3.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59325	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59326	BEL	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59327	BEL	3.97	3.97	NA	NA	NA	NA	NA	NA	3.97	NA	NA	NA
59327	ITA	32.45	32.45	15.1	17.35	NA	NA	NA	NA	32.45	NA	NA	NA
59327	POL	4.03	4.03	NA	NA	NA	NA	NA	NA	4.03	NA	NA	NA
59327	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59327	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59328	BEL	76.14	76.14	42.11	34.03	62.96	13.18	36.33	39.81	22.04	54.1	36.69	20.51
59328	DEU	34.11	34.11	NA	NA	NA	NA	20.07	14.05	9.91	24.21	21.17	NA
59328	ESP	23.64	23.64	9.35	14.29	23.64	NA	NA	NA	NA	NA	15.05	NA
59328	ITA	39.53	39.53	13.7	25.83	NA	NA	30.47	9.05	14.81	24.71	14.24	16.36
59328	NLD	19.81	19.81	NA	NA	NA	NA	NA	NA	NA	19.81	11.26	NA
59328	Other EU	29.83	29.83	NA	NA	NA	NA	29.83	NA	NA	NA	21.55	NA
59328	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59328	PRT	13.8	13.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59328	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59329	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59329	DEU	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59329	ITA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59329	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59330	BEL	11.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59330	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59330	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59331	BEL	4.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59331	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59331	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59331	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59332	BEL	9.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59332	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59332	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59332	PRT	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59332	ROU	3.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59334	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59334	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59334	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59335	BEL	29.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59335	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59335	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59335	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59335	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59335	PRT	6.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59336	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59336	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59337	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59338	BEL	3.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59338	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59338	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59338	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59339	BEL	49.96	49.96	16.29	33.67	36.61	13.35	22.27	27.69	29.53	20.43	NA	NA
59339	ESP	6.03	6.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59339	ITA	65.79	65.79	43.09	22.7	23.32	42.47	NA	NA	57.67	8.12	20.07	NA
59339	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59339	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59339	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59339	PRT	62.24	62.24	37.65	24.59	42.72	19.52	4.07	58.17	56.24	6	NA	40.15
59340	BEL	12.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59340	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59340	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59340	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59340	PRT	6.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59340	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59341	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59342	BEL	10.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59342	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59343	BEL	12.15	12.15	8.1	4.05	NA	NA	8.1	4.05	NA	NA	NA	NA
59343	DEU	6.08	6.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59343	ESP	4.03	4.03	NA	NA	4.03	NA	4.03	NA	NA	NA	NA	NA
59343	ITA	10.12	10.12	6.07	4.04	5.05	5.06	NA	NA	NA	NA	NA	NA
59343	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59343	Other EU	4.05	4.05	NA	NA	4.05	NA	NA	NA	NA	NA	NA	NA
59343	POL	5.06	5.06	NA	NA	NA	NA	NA	NA	NA	5.06	NA	NA
59343	PRT	20.24	20.24	11.13	9.11	14.16	6.08	6.07	14.17	15.19	5.05	NA	NA
59344	BEL	11.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59344	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59344	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59344	PRT	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59344	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59345	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59345	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59345	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	BEL	5.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	DEU	4.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	ESP	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	PRT	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59346	ROU	7.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59347	BEL	28.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59348	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59348	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
